ncbi_uid,accession,organism,title,length,pmid
387610306,JN800268.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1995-020-France-64F/64R RNA ligase gene, partial cds",963,
387610304,JN800267.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-006-France-64F/64R RNA ligase gene, partial cds",963,
387610302,JN800266.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-012-France-79F/79R hypothetical protein gene, partial cds",400,
387610300,JN800265.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-055-France-79F/79R hypothetical protein gene, partial cds",401,
387610298,JN800264.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1995-020-France-79F/79R hypothetical protein gene, partial cds",401,
387610296,JN800263.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-006-France-79F/79R hypothetical protein gene, partial cds",401,
387610294,JN800262.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-012-France-117F/117R RING finger protein gene, partial cds",835,
387610292,JN800261.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-055-France-117F/117R RING finger protein gene, partial cds",835,
387610290,JN800260.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1995-020-France-117F/117R RING finger protein gene, partial cds",835,
387610288,JN800259.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-006-France-117F/117R RING finger protein gene, partial cds",835,
387610286,JN800258.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-012-France-121F/121R RING finger protein gene, partial cds",445,
387610284,JN800257.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-055-France-121F/121R RING finger protein gene, partial cds",445,
387610282,JN800256.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1995-020-France-121F/121R RING finger protein gene, partial cds",445,
387610280,JN800255.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-006-France-121F/121R RING finger protein gene, partial cds",445,
387605476,JN800254.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate Japan-Del36 37F2 Del36 37R -Japan-2010-Crassostrea gigas hypothetical protein genes, partial cds",297,
387605473,JN800253.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate E50-Del36 37F2 Del36 37R-China-2002-Crassostrea gigas hypothetical protein genes, partial cds",297,
387605470,JN800252.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-New Zealand-Del36 37F2 Del36 37R -New Zealand-2010-Crassostrea gigas hypothetical protein genes, partial cds",381,
387605467,JN800251.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 001-New Zealand-Del36 37F2 Del36 37R -New Zealand-2010-Crassostrea gigas hypothetical protein genes, partial cds",373,
387605464,JN800250.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate Ireland-Del36 37F2 Del36 37R -Ireland-2009-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605461,JN800249.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 07-CB2-Del36 37F2 Del36 37R -USA-California-2007-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605458,JN800248.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 028-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605455,JN800247.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 026-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605452,JN800246.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 023-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605449,JN800245.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 021-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605446,JN800244.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 013-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605443,JN800243.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605440,JN800242.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 008-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605437,JN800241.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-Del36 37F2 Del36 37R -France-2010-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605434,JN800240.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 035-Del36 37F2 Del36 37R -France-2009-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605431,JN800239.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 027-Del36 37F2 Del36 37R -France-2009-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605428,JN800238.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 022-Del36 37F2 Del36 37R -France-2009-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605425,JN800237.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 021-Del36 37F2 Del36 37R -France-2009-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605422,JN800236.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-Del36 37F2 Del36 37R -France-2009-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605419,JN800235.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 092-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605416,JN800234.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 083-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605411,JN800233.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 079-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605408,JN800232.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 059-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605405,JN800231.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 055-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605402,JN800230.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 050-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605399,JN800229.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 045-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605394,JN800228.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 039-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605391,JN800227.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 017-Del36 37F2 Del36 37R -France-2008-Crassostrea gigas hypothetical protein genes, partial cds",298,
387605386,JN800226.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 035-Del36 37F2 Del36 37R -France-2007-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605381,JN800225.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 034-Del36 37F2 Del36 37R -France-2007-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605376,JN800224.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 030-Del36 37F2 Del36 37R -France-2007-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605371,JN800223.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 025-Del36 37F2 Del36 37R -France-2007-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605366,JN800222.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-Del36 37F2 Del36 37R -France-2007-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605361,JN800221.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 004-Del36 37F2 Del36 37R -France-2007-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605356,JN800220.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 005-Del36 37F2 Del36 37R -France-2006-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605351,JN800219.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 003-Del36 37F2 Del36 37R -France-2006-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605346,JN800218.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-Del36 37F2 Del36 37R -France-2006-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605341,JN800217.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-Del36 37F2 Del36 37R -France-2005-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605336,JN800216.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 008-Del36 37F2 Del36 37R -France-2005-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605331,JN800215.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 001-Del36 37F2 Del36 37R -France-2005-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605326,JN800214.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 013-Del36 37F2 Del36 37R -France-2003-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605321,JN800213.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-Del36 37F2 Del36 37R -France-2003-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605316,JN800212.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 009-Del36 37F2 Del36 37R -France-2003-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605311,JN800211.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 006-Del36 37F2 Del36 37R -France-2003-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605306,JN800210.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 003-Del36 37F2 Del36 37R -France-2003-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605301,JN800209.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 001-Del36 37F2 Del36 37R -France-2003-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and hypothetical protein gene, p",903,
387605296,JN800208.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 027-Del36 37F2 Del36 37R -France-1995-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605291,JN800207.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 023-Del36 37F2 Del36 37R -France-1995-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605286,JN800206.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 020-Del36 37F2 Del36 37R -France-1995-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605281,JN800205.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-Del36 37F2 Del36 37R -France-1994-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605276,JN800204.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 011-Del36 37F2 Del36 37R -France-1994-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605271,JN800203.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 006-Del36 37F2 Del36 37R -France-1994-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",905,
387605266,JN800202.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 005-Del36 37F2 Del36 37R -France-1994-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605261,JN800201.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-Del36 37F2 Del36 37R -France-1993-Crassostrea gigas hypothetical protein gene, partial cds; hypothetical protein genes, complete cds; and RING finger protein gene, pa",904,
387605259,JN800200.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-002-New Zealand IA1-IA2 hypothetical protein gene, partial cds",543,
387605257,JN800199.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-001-New Zealand IA1-IA2 hypothetical protein gene, partial cds",543,
387605255,JN800198.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2009-Ireland IA1-IA2 hypothetical protein gene, partial cds",547,
387605253,JN800197.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007/07-CB2-USA-California IA1-IA2 hypothetical protein gene, partial cds",548,
387605251,JN800196.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-028-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605249,JN800195.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-026-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605247,JN800194.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-023-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605245,JN800193.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-021-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605243,JN800192.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-013-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605241,JN800191.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-012-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605239,JN800190.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-008-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605237,JN800189.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2010-002-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605235,JN800188.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2009-035-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605233,JN800187.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2009-027-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605231,JN800186.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2009-022-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605229,JN800185.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2009-021-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605227,JN800184.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2009-002-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605225,JN800183.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-092-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605223,JN800182.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-083-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605221,JN800181.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-079-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605219,JN800180.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-073-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605217,JN800179.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-059-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605215,JN800178.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-055-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605213,JN800177.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-050-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605211,JN800176.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-045-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605209,JN800175.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-039-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605207,JN800174.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-030-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605205,JN800173.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-025-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605203,JN800172.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-023-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605201,JN800171.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-021-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605199,JN800170.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-019-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605197,JN800169.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2008-017-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605195,JN800168.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-035-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605193,JN800167.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-034-France IA1-IA2 hypothetical protein gene, partial cds",547,
387605191,JN800166.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-030-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605189,JN800165.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-029-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605187,JN800164.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-028-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605185,JN800163.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-26-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605183,JN800162.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-025-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605181,JN800161.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-012-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605179,JN800160.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2007-004-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605177,JN800159.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2006-018-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605175,JN800158.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2006-013-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605173,JN800157.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2006-009-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605171,JN800156.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2006-005-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605169,JN800155.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2006-003-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605167,JN800154.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2006-002-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605165,JN800153.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2005-012-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605163,JN800152.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2005-008-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605161,JN800151.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2005-005-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605159,JN800150.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2005-001-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605157,JN800149.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2003-013-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605155,JN800148.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2003-012-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605153,JN800147.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2003-009-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605151,JN800146.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2003-006-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605149,JN800145.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2003-003-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605147,JN800144.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 2003-001-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605145,JN800143.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1995-027-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605143,JN800142.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1995-023-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605141,JN800141.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1995-020-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605139,JN800140.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-012-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605137,JN800139.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-011-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605135,JN800138.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-006-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605133,JN800137.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1994-005-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605131,JN800136.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1993-012-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605129,JN800135.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1993-004-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605127,JN800134.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 1993-002-France IA1-IA2 hypothetical protein gene, partial cds",548,
387605125,JN800133.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 158 44-C2 C6-Japan-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605123,JN800132.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate E50-C2 C6 -China-2002-Crassostrea gigas DNA polymerase I conserved domain protein gene, complete cds",663,
387605121,JN800131.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-C2 C6-New Zealand-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",656,
387605119,JN800130.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 001-C2 C6-New Zealand-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605117,JN800129.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 001-C2 C6-Ireland-2009-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",640,
387605115,JN800128.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 07-CB2-C2 C6 -USA-California-2007-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",658,
387605113,JN800127.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 028-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605111,JN800126.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 026-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605109,JN800125.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 023-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605107,JN800124.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 021-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605105,JN800123.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 013-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605103,JN800122.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 012-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",640,
387605101,JN800121.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 008-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605099,JN800120.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-C2 C6-France-2010-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",640,
387605097,JN800119.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 035-C2 C6-France-2009-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605095,JN800118.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 027-C2 C6-France-2009-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605093,JN800117.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 022-C2 C6-France-2009-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605091,JN800116.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 021-C2 C6-France-2009-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605089,JN800115.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 002-C2 C6-France-2009-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605087,JN800114.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 092-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
387605085,JN800113.1,Ostreid herpesvirus 1,"Ostreid herpesvirus 1 isolate 083-C2 C6-France-2008-Crassostrea gigas DNA polymerase I conserved domain protein gene, partial cds",639,
